item_id,pedido_id,sku,quantidade,preco_unitario,subtotal
IT00011052,PED00004457,SKU011,2,16.77,33.54
IT00011053,PED00004457,SKU011,1,16.93,16.93
IT00011054,PED00004458,SKU011,3,16.48,49.44
IT00011055,PED00004458,SKU005,3,8.55,25.65
IT00011056,PED00004458,SKU013,1,11.44,11.44
IT00011057,PED00004458,SKU008,12,19.49,233.84
IT00011058,PED00004459,SKU002,1,4.05,4.05
IT00011059,PED00004459,SKU015,2,6.59,13.18
IT00011060,PED00004460,SKU011,2,15.71,31.41
IT00011061,PED00004460,SKU014,2,7.58,15.16
IT00011062,PED00004460,SKU002,1,4.01,4.01
IT00011063,PED00004461,SKU007,2,13.26,26.52
IT00011064,PED00004461,SKU005,1,8.08,8.08
IT00011065,PED00004461,SKU004,3,8.06,24.18
IT00011066,PED00004462,SKU006,1,9.96,9.96
IT00011067,PED00004463,SKU002,1,4.31,4.31
IT00011068,PED00004463,SKU015,2,6.64,13.29
IT00011069,PED00004464,SKU001,12,6.42,77.09
IT00011070,PED00004464,SKU002,2,4.25,8.5
IT00011071,PED00004465,SKU001,1,6.56,6.56
IT00011072,PED00004465,SKU012,6,11.72,70.34
IT00011073,PED00004466,SKU007,2,12.88,25.75
IT00011074,PED00004466,SKU013,1,11.29,11.29
IT00011075,PED00004466,SKU009,1,19.12,19.12
IT00011076,PED00004466,SKU010,1,14.22,14.22
IT00011077,PED00004467,SKU010,12,15.59,187.06
IT00011078,PED00004467,SKU009,6,19.46,116.77
IT00011079,PED00004467,SKU010,1,14.93,14.93
IT00011080,PED00004467,SKU011,1,16.31,16.31
IT00011081,PED00004468,SKU009,3,20.74,62.21
IT00011082,PED00004468,SKU013,1,11.28,11.28
IT00011083,PED00004468,SKU009,3,19.23,57.7
IT00011084,PED00004468,SKU004,2,7.87,15.73
IT00011085,PED00004469,SKU011,1,16.57,16.57
IT00011086,PED00004469,SKU015,3,6.92,20.77
IT00011087,PED00004470,SKU008,2,19.43,38.86
IT00011088,PED00004470,SKU008,1,19.57,19.57
IT00011089,PED00004470,SKU009,3,20.53,61.59
IT00011090,PED00004471,SKU003,3,3.77,11.32
IT00011091,PED00004471,SKU010,2,14.72,29.43
IT00011092,PED00004472,SKU010,3,15.27,45.8
IT00011093,PED00004472,SKU015,2,6.56,13.11
IT00011094,PED00004472,SKU009,1,20.34,20.34
IT00011095,PED00004473,SKU001,1,6.41,6.41
IT00011096,PED00004473,SKU009,1,20.24,20.24
IT00011097,PED00004473,SKU005,3,8.35,25.04
IT00011098,PED00004473,SKU015,2,7.1,14.19
IT00011099,PED00004473,SKU006,1,9.47,9.47
IT00011100,PED00004474,SKU007,1,13.25,13.25
IT00011101,PED00004474,SKU012,12,11.53,138.33
IT00011102,PED00004474,SKU006,2,9.97,19.94
IT00011103,PED00004475,SKU011,3,16.93,50.79
IT00011104,PED00004476,SKU012,6,12.11,72.65
IT00011105,PED00004477,SKU009,1,20.39,20.39
IT00011106,PED00004477,SKU012,1,12.16,12.16
IT00011107,PED00004477,SKU005,6,8.34,50.02
IT00011108,PED00004478,SKU003,2,3.9,7.8
IT00011109,PED00004479,SKU001,2,6.53,13.05
IT00011110,PED00004480,SKU003,3,3.85,11.56
IT00011111,PED00004481,SKU004,3,7.52,22.56
IT00011112,PED00004481,SKU015,1,6.78,6.78
IT00011113,PED00004482,SKU003,3,3.76,11.28
IT00011114,PED00004482,SKU009,2,18.99,37.99
IT00011115,PED00004483,SKU014,1,7.7,7.7
IT00011116,PED00004483,SKU004,3,8.15,24.45
IT00011117,PED00004483,SKU010,6,14.76,88.57
IT00011118,PED00004483,SKU014,1,7.86,7.86
IT00011119,PED00004483,SKU001,2,6.34,12.67
IT00011120,PED00004484,SKU002,1,4.26,4.26
IT00011121,PED00004484,SKU008,6,19.8,118.81
IT00011122,PED00004484,SKU008,1,18.98,18.98
IT00011123,PED00004484,SKU015,1,6.92,6.92
IT00011124,PED00004485,SKU010,1,15.42,15.42
IT00011125,PED00004485,SKU003,1,3.73,3.73
IT00011126,PED00004486,SKU004,2,8.16,16.32
IT00011127,PED00004486,SKU015,3,6.76,20.29
IT00011128,PED00004486,SKU014,3,7.61,22.82
IT00011129,PED00004486,SKU004,3,7.7,23.11
IT00011130,PED00004487,SKU001,3,6.64,19.93
IT00011131,PED00004487,SKU004,2,8.0,15.99
IT00011132,PED00004488,SKU014,3,7.43,22.28
IT00011133,PED00004488,SKU005,2,8.16,16.33
IT00011134,PED00004488,SKU013,3,10.58,31.74
IT00011135,PED00004489,SKU002,2,4.02,8.05
IT00011136,PED00004489,SKU008,3,18.92,56.76
IT00011137,PED00004489,SKU008,2,17.99,35.99
IT00011138,PED00004489,SKU005,2,8.67,17.34
IT00011139,PED00004490,SKU002,2,4.11,8.22
IT00011140,PED00004490,SKU009,3,18.98,56.94
IT00011141,PED00004491,SKU012,3,11.33,33.98
IT00011142,PED00004492,SKU014,6,7.31,43.86
IT00011143,PED00004492,SKU002,3,4.06,12.17
IT00011144,PED00004492,SKU014,1,7.5,7.5
IT00011145,PED00004493,SKU005,1,8.41,8.41
IT00011146,PED00004493,SKU007,1,12.89,12.89
IT00011147,PED00004493,SKU004,1,8.16,8.16
IT00011148,PED00004494,SKU011,2,16.16,32.31
IT00011149,PED00004495,SKU010,1,14.96,14.96
IT00011150,PED00004495,SKU007,1,13.0,13.0
IT00011151,PED00004496,SKU006,1,10.26,10.26
IT00011152,PED00004496,SKU010,1,15.1,15.1
IT00011153,PED00004497,SKU001,1,6.69,6.69
IT00011154,PED00004497,SKU009,1,20.48,20.48
IT00011155,PED00004497,SKU009,1,19.4,19.4
IT00011156,PED00004498,SKU007,2,13.51,27.03
IT00011157,PED00004498,SKU004,2,7.59,15.19
IT00011158,PED00004499,SKU004,1,7.95,7.95
IT00011159,PED00004499,SKU011,2,16.32,32.64
IT00011160,PED00004500,SKU004,1,7.8,7.8
IT00011161,PED00004500,SKU002,2,4.13,8.26
IT00011162,PED00004501,SKU014,2,7.78,15.56
IT00011163,PED00004501,SKU002,3,4.3,12.89
IT00011164,PED00004502,SKU003,3,3.72,11.17
IT00011165,PED00004502,SKU011,3,16.54,49.61
IT00011166,PED00004502,SKU013,2,10.44,20.87
IT00011167,PED00004503,SKU009,3,18.93,56.79
IT00011168,PED00004503,SKU007,1,12.31,12.31
IT00011169,PED00004503,SKU014,1,7.27,7.27
IT00011170,PED00004504,SKU013,6,11.04,66.22
IT00011171,PED00004504,SKU012,1,12.46,12.46
IT00011172,PED00004505,SKU013,2,10.62,21.24
IT00011173,PED00004505,SKU009,2,19.88,39.76
IT00011174,PED00004505,SKU006,6,10.08,60.47
IT00011175,PED00004506,SKU013,1,11.44,11.44
IT00011176,PED00004507,SKU003,3,3.65,10.95
IT00011177,PED00004508,SKU010,1,14.92,14.92
IT00011178,PED00004508,SKU004,1,7.89,7.89
IT00011179,PED00004509,SKU001,3,6.32,18.95
IT00011180,PED00004509,SKU004,12,7.7,92.4
IT00011181,PED00004510,SKU002,1,4.34,4.34
IT00011182,PED00004510,SKU013,3,10.89,32.67
IT00011183,PED00004511,SKU013,1,10.77,10.77
IT00011184,PED00004511,SKU002,2,4.07,8.14
IT00011185,PED00004511,SKU013,3,10.93,32.78
IT00011186,PED00004511,SKU013,2,11.18,22.37
IT00011187,PED00004512,SKU006,6,10.06,60.36
IT00011188,PED00004512,SKU010,2,15.64,31.28
IT00011189,PED00004513,SKU002,6,4.23,25.36
IT00011190,PED00004514,SKU013,1,11.0,11.0
IT00011191,PED00004514,SKU007,2,12.68,25.36
IT00011192,PED00004514,SKU011,2,17.02,34.05
IT00011193,PED00004515,SKU002,1,4.15,4.15
IT00011194,PED00004515,SKU008,1,19.75,19.75
IT00011195,PED00004516,SKU003,6,3.91,23.46
IT00011196,PED00004517,SKU011,1,16.41,16.41
IT00011197,PED00004517,SKU004,1,7.81,7.81
IT00011198,PED00004518,SKU015,3,6.65,19.96
IT00011199,PED00004518,SKU005,1,8.69,8.69
IT00011200,PED00004519,SKU007,1,12.45,12.45
IT00011201,PED00004519,SKU010,1,14.43,14.43
IT00011202,PED00004519,SKU010,1,15.3,15.3
IT00011203,PED00004519,SKU004,2,8.22,16.44
IT00011204,PED00004520,SKU002,3,4.07,12.2
IT00011205,PED00004520,SKU003,1,3.88,3.88
IT00011206,PED00004520,SKU007,1,12.97,12.97
IT00011207,PED00004520,SKU013,1,11.12,11.12
IT00011208,PED00004521,SKU004,12,8.25,99.02
IT00011209,PED00004521,SKU013,1,11.03,11.03
IT00011210,PED00004522,SKU005,6,8.39,50.33
IT00011211,PED00004522,SKU004,6,7.62,45.72
IT00011212,PED00004523,SKU006,1,9.88,9.88
IT00011213,PED00004523,SKU005,1,8.86,8.86
IT00011214,PED00004523,SKU005,3,8.71,26.14
IT00011215,PED00004523,SKU009,1,20.08,20.08
IT00011216,PED00004524,SKU012,3,11.5,34.49
IT00011217,PED00004525,SKU002,2,4.12,8.23
IT00011218,PED00004525,SKU005,3,8.5,25.49
IT00011219,PED00004525,SKU011,3,17.0,50.99
IT00011220,PED00004525,SKU004,2,7.91,15.82
IT00011221,PED00004526,SKU008,3,18.06,54.18
IT00011222,PED00004526,SKU002,2,4.09,8.17
IT00011223,PED00004526,SKU002,2,4.23,8.47
IT00011224,PED00004527,SKU011,6,16.39,98.35
IT00011225,PED00004527,SKU014,3,7.32,21.95
IT00011226,PED00004527,SKU011,2,17.31,34.62
IT00011227,PED00004528,SKU013,1,11.08,11.08
IT00011228,PED00004528,SKU005,1,8.84,8.84
IT00011229,PED00004528,SKU012,3,11.91,35.73
IT00011230,PED00004529,SKU003,2,3.77,7.54
IT00011231,PED00004529,SKU008,6,18.4,110.42
IT00011232,PED00004530,SKU002,1,4.15,4.15
IT00011233,PED00004530,SKU009,12,20.01,240.06
IT00011234,PED00004530,SKU009,2,20.59,41.18
IT00011235,PED00004530,SKU007,1,12.68,12.68
IT00011236,PED00004531,SKU009,12,20.4,244.75
IT00011237,PED00004531,SKU009,1,20.73,20.73
IT00011238,PED00004531,SKU004,1,8.15,8.15
IT00011239,PED00004531,SKU003,1,3.84,3.84
IT00011240,PED00004531,SKU009,6,20.18,121.06
IT00011241,PED00004532,SKU006,2,10.27,20.54
IT00011242,PED00004532,SKU002,2,4.03,8.06
IT00011243,PED00004532,SKU011,1,16.85,16.85
IT00011244,PED00004532,SKU005,12,8.69,104.32
IT00011245,PED00004533,SKU003,1,3.89,3.89
IT00011246,PED00004534,SKU011,3,16.98,50.93
IT00011247,PED00004535,SKU013,2,10.54,21.08
IT00011248,PED00004535,SKU012,1,12.06,12.06
IT00011249,PED00004535,SKU006,1,9.72,9.72
IT00011250,PED00004535,SKU009,3,20.26,60.78
IT00011251,PED00004535,SKU010,2,15.35,30.7
IT00011252,PED00004536,SKU010,2,14.34,28.68
IT00011253,PED00004536,SKU006,1,9.51,9.51
IT00011254,PED00004537,SKU014,3,7.34,22.03
IT00011255,PED00004537,SKU005,3,8.35,25.04
IT00011256,PED00004537,SKU009,1,19.65,19.65
IT00011257,PED00004538,SKU012,2,11.91,23.82
IT00011258,PED00004538,SKU015,6,6.96,41.77
IT00011259,PED00004539,SKU008,3,18.81,56.43
IT00011260,PED00004539,SKU009,1,20.64,20.64
IT00011261,PED00004539,SKU008,12,19.36,232.36
IT00011262,PED00004539,SKU002,1,4.41,4.41
IT00011263,PED00004539,SKU014,3,7.72,23.16
IT00011264,PED00004540,SKU006,2,9.75,19.49
IT00011265,PED00004540,SKU005,6,8.21,49.27
IT00011266,PED00004540,SKU002,2,4.37,8.74
IT00011267,PED00004540,SKU011,1,17.28,17.28
IT00011268,PED00004540,SKU002,1,4.21,4.21
IT00011269,PED00004541,SKU015,1,6.65,6.65
IT00011270,PED00004541,SKU013,3,10.98,32.95
IT00011271,PED00004541,SKU005,3,8.28,24.85
IT00011272,PED00004542,SKU015,2,6.59,13.17
IT00011273,PED00004542,SKU008,2,19.63,39.26
IT00011274,PED00004542,SKU010,3,15.18,45.55
IT00011275,PED00004542,SKU006,6,10.3,61.82
IT00011276,PED00004542,SKU008,1,18.19,18.19
IT00011277,PED00004543,SKU011,6,17.21,103.27
IT00011278,PED00004543,SKU007,1,12.49,12.49
IT00011279,PED00004543,SKU007,3,12.99,38.98
IT00011280,PED00004543,SKU006,1,9.74,9.74
IT00011281,PED00004544,SKU009,3,20.68,62.04
IT00011282,PED00004544,SKU001,1,6.5,6.5
IT00011283,PED00004544,SKU013,1,11.41,11.41
IT00011284,PED00004544,SKU004,6,7.53,45.16
IT00011285,PED00004544,SKU004,1,7.73,7.73
IT00011286,PED00004545,SKU007,2,13.23,26.47
IT00011287,PED00004545,SKU005,1,8.72,8.72
IT00011288,PED00004545,SKU012,1,12.25,12.25
IT00011289,PED00004546,SKU007,2,12.26,24.52
IT00011290,PED00004546,SKU003,12,3.86,46.35
IT00011291,PED00004547,SKU010,1,14.78,14.78
IT00011292,PED00004547,SKU011,3,16.46,49.37
IT00011293,PED00004547,SKU003,6,3.7,22.19
IT00011294,PED00004548,SKU008,1,18.83,18.83
IT00011295,PED00004548,SKU003,2,3.84,7.69
IT00011296,PED00004548,SKU007,2,12.87,25.74
IT00011297,PED00004549,SKU009,3,19.36,58.09
IT00011298,PED00004549,SKU003,2,3.76,7.52
IT00011299,PED00004550,SKU003,1,3.68,3.68
IT00011300,PED00004550,SKU006,2,9.92,19.84
IT00011301,PED00004550,SKU014,1,7.28,7.28
IT00011302,PED00004551,SKU006,2,9.58,19.15
IT00011303,PED00004552,SKU010,3,15.01,45.04
IT00011304,PED00004552,SKU013,1,11.19,11.19
IT00011305,PED00004553,SKU004,1,8.12,8.12
IT00011306,PED00004554,SKU002,2,4.28,8.55
IT00011307,PED00004554,SKU009,1,20.12,20.12
IT00011308,PED00004555,SKU012,1,12.04,12.04
IT00011309,PED00004555,SKU001,12,6.33,76.0
IT00011310,PED00004556,SKU015,6,7.04,42.22
IT00011311,PED00004556,SKU004,1,7.8,7.8
IT00011312,PED00004556,SKU013,6,10.44,62.65
IT00011313,PED00004556,SKU004,1,7.78,7.78
IT00011314,PED00004557,SKU007,2,12.79,25.59
IT00011315,PED00004557,SKU003,2,3.83,7.66
IT00011316,PED00004557,SKU012,6,11.96,71.76
IT00011317,PED00004557,SKU011,2,16.22,32.45
IT00011318,PED00004558,SKU011,1,16.34,16.34
IT00011319,PED00004558,SKU003,1,3.85,3.85
IT00011320,PED00004558,SKU003,1,3.92,3.92
IT00011321,PED00004558,SKU014,6,7.71,46.28
IT00011322,PED00004559,SKU012,1,11.86,11.86
IT00011323,PED00004559,SKU004,3,8.07,24.2
IT00011324,PED00004560,SKU015,1,6.87,6.87
IT00011325,PED00004560,SKU007,12,12.86,154.36
IT00011326,PED00004561,SKU010,3,15.36,46.09
IT00011327,PED00004561,SKU003,1,3.63,3.63
IT00011328,PED00004561,SKU015,1,6.64,6.64
IT00011329,PED00004561,SKU005,2,8.85,17.7
IT00011330,PED00004562,SKU010,3,14.49,43.48
IT00011331,PED00004562,SKU002,1,4.17,4.17
IT00011332,PED00004562,SKU011,12,17.3,207.65
IT00011333,PED00004563,SKU015,1,6.88,6.88
IT00011334,PED00004564,SKU002,2,4.34,8.68
IT00011335,PED00004564,SKU012,1,11.58,11.58
IT00011336,PED00004564,SKU010,3,15.28,45.83
IT00011337,PED00004564,SKU011,2,15.87,31.73
IT00011338,PED00004565,SKU010,1,14.61,14.61
IT00011339,PED00004565,SKU009,1,20.12,20.12
IT00011340,PED00004565,SKU010,6,14.41,86.45
IT00011341,PED00004565,SKU007,1,13.49,13.49
IT00011342,PED00004566,SKU002,1,4.4,4.4
IT00011343,PED00004566,SKU010,3,15.56,46.68
IT00011344,PED00004566,SKU012,6,11.7,70.19
IT00011345,PED00004566,SKU009,6,19.05,114.31
IT00011346,PED00004566,SKU004,1,7.57,7.57
IT00011347,PED00004567,SKU003,3,3.69,11.07
IT00011348,PED00004567,SKU012,3,11.78,35.35
IT00011349,PED00004568,SKU010,3,14.5,43.51
IT00011350,PED00004569,SKU008,3,19.23,57.69
IT00011351,PED00004570,SKU003,3,3.74,11.23
IT00011352,PED00004570,SKU011,1,16.39,16.39
IT00011353,PED00004570,SKU005,6,8.71,52.24
IT00011354,PED00004570,SKU011,12,16.3,195.66
IT00011355,PED00004571,SKU004,1,7.59,7.59
IT00011356,PED00004571,SKU003,1,3.76,3.76
IT00011357,PED00004572,SKU012,6,12.04,72.23
IT00011358,PED00004573,SKU013,1,10.78,10.78
IT00011359,PED00004573,SKU005,2,8.44,16.87
IT00011360,PED00004574,SKU005,1,8.41,8.41
IT00011361,PED00004574,SKU007,6,12.64,75.86
IT00011362,PED00004574,SKU007,6,12.34,74.05
IT00011363,PED00004575,SKU013,1,11.43,11.43
IT00011364,PED00004575,SKU003,6,3.71,22.27
IT00011365,PED00004576,SKU009,1,19.99,19.99
IT00011366,PED00004576,SKU004,3,8.27,24.81
IT00011367,PED00004576,SKU011,1,15.72,15.72
IT00011368,PED00004577,SKU012,2,11.61,23.22
IT00011369,PED00004578,SKU014,3,7.58,22.74
IT00011370,PED00004578,SKU003,3,3.77,11.32
IT00011371,PED00004578,SKU008,2,18.81,37.63
IT00011372,PED00004579,SKU003,1,3.95,3.95
IT00011373,PED00004579,SKU004,3,7.75,23.26
IT00011374,PED00004580,SKU009,1,18.95,18.95
IT00011375,PED00004580,SKU002,3,4.12,12.36
IT00011376,PED00004581,SKU014,1,7.17,7.17
IT00011377,PED00004581,SKU013,1,11.1,11.1
IT00011378,PED00004582,SKU009,3,20.42,61.25
IT00011379,PED00004583,SKU014,2,7.3,14.59
IT00011380,PED00004583,SKU003,6,3.68,22.08
IT00011381,PED00004584,SKU009,2,20.81,41.61
IT00011382,PED00004584,SKU003,1,3.95,3.95
IT00011383,PED00004584,SKU010,6,14.27,85.65
IT00011384,PED00004585,SKU012,2,12.22,24.44
IT00011385,PED00004585,SKU007,3,12.88,38.64
IT00011386,PED00004586,SKU009,1,20.29,20.29
IT00011387,PED00004586,SKU002,1,4.19,4.19
IT00011388,PED00004586,SKU004,3,8.08,24.24
IT00011389,PED00004586,SKU001,3,6.25,18.76
IT00011390,PED00004587,SKU002,2,4.11,8.22
IT00011391,PED00004587,SKU014,3,7.72,23.17
IT00011392,PED00004587,SKU004,1,7.93,7.93
IT00011393,PED00004587,SKU002,12,4.31,51.67
IT00011394,PED00004588,SKU002,2,4.02,8.03
IT00011395,PED00004588,SKU002,2,4.39,8.77
IT00011396,PED00004588,SKU015,1,6.94,6.94
IT00011397,PED00004588,SKU002,2,4.04,8.08
IT00011398,PED00004589,SKU005,6,8.61,51.67
IT00011399,PED00004589,SKU004,6,7.66,45.95
IT00011400,PED00004590,SKU013,6,11.12,66.75
IT00011401,PED00004591,SKU014,2,7.49,14.99
IT00011402,PED00004591,SKU004,3,7.83,23.5
IT00011403,PED00004591,SKU013,1,11.23,11.23
IT00011404,PED00004591,SKU014,6,7.16,42.94
IT00011405,PED00004592,SKU011,1,16.26,16.26
IT00011406,PED00004593,SKU013,1,10.87,10.87
IT00011407,PED00004593,SKU005,6,8.8,52.81
IT00011408,PED00004594,SKU004,6,8.01,48.05
IT00011409,PED00004595,SKU015,2,7.04,14.07
IT00011410,PED00004596,SKU011,6,17.22,103.32
IT00011411,PED00004596,SKU009,6,19.73,118.35
IT00011412,PED00004597,SKU006,3,9.6,28.81
IT00011413,PED00004598,SKU011,3,15.69,47.07
IT00011414,PED00004598,SKU002,1,4.4,4.4
IT00011415,PED00004598,SKU012,3,11.94,35.82
IT00011416,PED00004599,SKU013,2,10.59,21.17
IT00011417,PED00004599,SKU014,3,7.33,21.98
IT00011418,PED00004599,SKU012,3,11.78,35.34
IT00011419,PED00004600,SKU002,1,4.17,4.17
IT00011420,PED00004600,SKU010,3,14.44,43.33
IT00011421,PED00004601,SKU009,1,19.98,19.98
IT00011422,PED00004602,SKU002,2,4.22,8.43
IT00011423,PED00004602,SKU014,2,7.58,15.16
IT00011424,PED00004602,SKU014,1,7.3,7.3
IT00011425,PED00004602,SKU010,3,14.98,44.95
IT00011426,PED00004602,SKU007,1,13.53,13.53
IT00011427,PED00004603,SKU011,1,16.79,16.79
IT00011428,PED00004604,SKU008,2,19.13,38.27
IT00011429,PED00004604,SKU009,2,18.95,37.9
IT00011430,PED00004604,SKU008,6,18.47,110.81
IT00011431,PED00004604,SKU015,1,7.01,7.01
IT00011432,PED00004605,SKU005,1,8.67,8.67
IT00011433,PED00004605,SKU002,3,4.04,12.13
IT00011434,PED00004605,SKU010,1,14.64,14.64
IT00011435,PED00004606,SKU013,1,10.95,10.95
IT00011436,PED00004606,SKU003,6,3.63,21.81
IT00011437,PED00004606,SKU007,6,13.19,79.13
IT00011438,PED00004607,SKU005,3,8.83,26.49
IT00011439,PED00004607,SKU008,1,18.33,18.33
IT00011440,PED00004608,SKU005,6,8.1,48.58
IT00011441,PED00004608,SKU010,1,14.45,14.45
IT00011442,PED00004609,SKU015,2,6.78,13.56
IT00011443,PED00004610,SKU010,2,14.79,29.57
IT00011444,PED00004611,SKU010,1,15.14,15.14
IT00011445,PED00004611,SKU007,1,12.66,12.66
IT00011446,PED00004612,SKU006,1,9.75,9.75
IT00011447,PED00004612,SKU011,3,16.73,50.18
IT00011448,PED00004613,SKU004,6,7.76,46.58
IT00011449,PED00004613,SKU001,2,6.66,13.33
IT00011450,PED00004613,SKU013,1,10.69,10.69
IT00011451,PED00004614,SKU009,1,20.47,20.47
IT00011452,PED00004615,SKU003,2,3.97,7.94
IT00011453,PED00004615,SKU006,3,9.51,28.54
IT00011454,PED00004616,SKU004,3,8.19,24.58
IT00011455,PED00004617,SKU011,1,16.13,16.13
IT00011456,PED00004617,SKU015,1,7.22,7.22
IT00011457,PED00004618,SKU013,2,10.65,21.29
IT00011458,PED00004618,SKU001,1,6.18,6.18
IT00011459,PED00004618,SKU002,3,4.23,12.7
IT00011460,PED00004618,SKU006,1,9.7,9.7
IT00011461,PED00004619,SKU012,2,11.35,22.69
IT00011462,PED00004620,SKU012,1,11.68,11.68
IT00011463,PED00004621,SKU014,1,7.57,7.57
IT00011464,PED00004621,SKU003,1,3.75,3.75
IT00011465,PED00004621,SKU002,3,4.15,12.45
IT00011466,PED00004621,SKU001,12,6.45,77.44
IT00011467,PED00004622,SKU010,6,14.75,88.52
IT00011468,PED00004623,SKU011,2,17.08,34.16
IT00011469,PED00004624,SKU010,6,15.6,93.62
IT00011470,PED00004625,SKU011,6,16.24,97.42
IT00011471,PED00004625,SKU013,1,11.04,11.04
IT00011472,PED00004625,SKU011,1,16.26,16.26
IT00011473,PED00004626,SKU004,6,7.96,47.74
IT00011474,PED00004627,SKU006,1,9.62,9.62
IT00011475,PED00004627,SKU002,1,4.39,4.39
IT00011476,PED00004628,SKU003,3,3.61,10.84
IT00011477,PED00004628,SKU013,6,10.86,65.14
IT00011478,PED00004629,SKU001,1,6.49,6.49
IT00011479,PED00004629,SKU001,1,6.49,6.49
IT00011480,PED00004629,SKU014,2,7.17,14.34
IT00011481,PED00004630,SKU009,2,19.41,38.82
IT00011482,PED00004630,SKU010,2,14.47,28.94
IT00011483,PED00004630,SKU013,3,10.99,32.96
IT00011484,PED00004630,SKU010,1,14.62,14.62
IT00011485,PED00004631,SKU005,2,8.6,17.2
IT00011486,PED00004631,SKU002,3,4.38,13.14
IT00011487,PED00004632,SKU009,1,19.59,19.59
IT00011488,PED00004632,SKU013,1,10.41,10.41
IT00011489,PED00004633,SKU011,1,17.25,17.25
IT00011490,PED00004633,SKU004,1,8.02,8.02
IT00011491,PED00004633,SKU012,2,11.53,23.06
IT00011492,PED00004633,SKU002,2,4.19,8.38
IT00011493,PED00004634,SKU013,6,10.41,62.49
IT00011494,PED00004634,SKU013,2,10.41,20.83
IT00011495,PED00004635,SKU015,1,7.19,7.19
IT00011496,PED00004636,SKU005,1,8.1,8.1
IT00011497,PED00004636,SKU003,6,3.72,22.33
IT00011498,PED00004636,SKU009,2,19.16,38.33
IT00011499,PED00004637,SKU003,1,3.68,3.68
IT00011500,PED00004637,SKU009,1,19.95,19.95
IT00011501,PED00004638,SKU010,1,14.6,14.6
IT00011502,PED00004638,SKU008,1,19.08,19.08
IT00011503,PED00004638,SKU013,3,10.67,32.01
IT00011504,PED00004639,SKU014,3,7.38,22.15
IT00011505,PED00004639,SKU005,2,8.38,16.76
IT00011506,PED00004639,SKU008,2,18.97,37.94
IT00011507,PED00004639,SKU009,3,20.37,61.11
IT00011508,PED00004639,SKU013,3,11.32,33.96
IT00011509,PED00004640,SKU013,2,10.78,21.56
IT00011510,PED00004640,SKU008,1,17.99,17.99
IT00011511,PED00004640,SKU011,1,16.84,16.84
IT00011512,PED00004640,SKU008,2,18.18,36.37
IT00011513,PED00004641,SKU006,1,9.75,9.75
IT00011514,PED00004642,SKU001,6,6.21,37.27
IT00011515,PED00004642,SKU007,1,13.49,13.49
IT00011516,PED00004642,SKU011,1,16.78,16.78
IT00011517,PED00004643,SKU001,6,6.57,39.39
IT00011518,PED00004643,SKU007,3,12.84,38.52
IT00011519,PED00004644,SKU006,2,10.24,20.48
IT00011520,PED00004645,SKU011,6,16.02,96.1
IT00011521,PED00004645,SKU011,3,16.93,50.78
IT00011522,PED00004645,SKU005,1,8.35,8.35
IT00011523,PED00004646,SKU015,6,6.72,40.32
IT00011524,PED00004646,SKU002,1,4.36,4.36
IT00011525,PED00004647,SKU003,1,3.77,3.77
IT00011526,PED00004647,SKU002,2,4.11,8.22
IT00011527,PED00004648,SKU006,6,9.61,57.67
IT00011528,PED00004648,SKU002,6,4.38,26.3
IT00011529,PED00004649,SKU007,1,12.62,12.62
IT00011530,PED00004649,SKU002,6,4.17,25.03
IT00011531,PED00004650,SKU006,1,9.8,9.8
IT00011532,PED00004650,SKU015,1,6.66,6.66
IT00011533,PED00004650,SKU006,2,9.7,19.41
IT00011534,PED00004651,SKU005,1,8.71,8.71
IT00011535,PED00004652,SKU012,2,11.48,22.97
IT00011536,PED00004652,SKU003,3,3.63,10.9
IT00011537,PED00004652,SKU015,2,6.58,13.17
IT00011538,PED00004653,SKU003,2,3.87,7.73
IT00011539,PED00004653,SKU003,1,3.94,0.0
IT00011540,PED00004653,SKU007,12,13.54,162.52
IT00011541,PED00004654,SKU007,1,12.61,12.61
IT00011542,PED00004654,SKU013,1,10.79,10.79
IT00011543,PED00004654,SKU006,3,9.46,28.37
IT00011544,PED00004654,SKU009,2,19.58,39.15
IT00011545,PED00004655,SKU002,3,4.35,13.05
IT00011546,PED00004655,SKU001,3,6.46,19.37
IT00011547,PED00004655,SKU001,1,6.8,6.8
IT00011548,PED00004655,SKU008,1,18.91,18.91
IT00011549,PED00004655,SKU007,12,12.88,154.54
IT00011550,PED00004656,SKU007,1,12.98,12.98
IT00011551,PED00004656,SKU014,2,7.31,14.61
IT00011552,PED00004657,SKU008,1,18.08,18.08
IT00011553,PED00004657,SKU010,1,14.88,14.88
IT00011554,PED00004658,SKU008,1,19.15,19.15
IT00011555,PED00004658,SKU008,1,19.27,19.27
IT00011556,PED00004659,SKU007,1,12.61,12.61
IT00011557,PED00004659,SKU010,2,15.5,31.01
IT00011558,PED00004659,SKU006,2,10.27,20.53
IT00011559,PED00004660,SKU004,3,7.65,22.96
IT00011560,PED00004660,SKU011,2,16.87,33.73
IT00011561,PED00004660,SKU003,1,3.75,3.75
IT00011562,PED00004661,SKU011,12,16.75,201.04
IT00011563,PED00004661,SKU006,1,10.24,10.24
IT00011564,PED00004661,SKU008,3,19.81,59.44
IT00011565,PED00004662,SKU011,6,15.98,95.89
IT00011566,PED00004662,SKU008,1,18.08,18.08
IT00011567,PED00004662,SKU011,1,16.52,16.52
IT00011568,PED00004662,SKU003,1,3.81,3.81
